fid;P50
22851;0.577172
22852;2.73667
22853;5.869653
22854;4.816056
22855;3.674673
22856;3.380263
22857;1.859956
22858;2.835508
22859;2.251237
22860;1.223974
22861;1.187697
22862;1.065724
22863;0.919192
22864;0.762946
22865;0.680221
22866;0.550492
22867;0.503057
22868;0.422041
22869;0.563078
22870;0.595019
22871;0.570231
22872;0.573413
22873;0.579022
22874;0.557336
22875;0.531888
22876;0.536098
22877;0.547255
22878;0.574671
22879;0.578548
22880;0.654691
22881;0.622457
22882;0.569375
22883;0.585199
22884;0.620004
22885;0.620863
22886;0.619408
22887;0.637277
22888;0.593427
22889;0.633312
22890;0.666178
22891;0.739871
22892;1.223629
22893;1.332647
22894;1.410766
22895;1.703021
22896;2.373029
22897;3.656474
22898;4.15884
22899;4.785719
22900;5.264848
22901;4.246662
22902;4.291418
22903;3.576401
22904;1.94299
22905;1.876237
22906;6.692607
22907;6.535943
22908;19.000885
22909;13.054721
22910;14.262293
22911;16.685598
22912;26.149176
22913;25.979149
22914;24.23344
22915;23.254725
22916;24.667143
22917;25.314753
22918;24.538071
22919;25.410118
22920;26.309305
22921;26.428898
22922;25.625835
22923;26.03195
22924;24.141506
22925;23.673058
22926;21.5781
22927;19.670769
22928;18.801373
22929;17.932734
22930;15.857365
22931;8.687162
22932;6.338831
22933;4.526194
22934;5.095321
22935;8.458605
22936;9.733377
22937;11.470991
22938;16.13212
22939;20.539246
22940;22.803547
22941;21.509657
22942;17.89402
22943;10.287686
22944;10.949065
22945;11.80334
22946;12.743679
22947;10.237811
22948;8.590354
22949;8.308139
22950;9.077206
22951;10.283663
22952;10.204988
22953;8.490274
22954;8.502255
22955;6.998789
22956;6.666797
22957;5.758232
22958;6.164057
22959;3.350558
22960;0.083546
22961;1.081468
22962;1.915217
22963;3.571774
22964;0.426874
22965;0.450414
22966;6.794785
22967;6.026221
22968;0.770408
22969;0.554347
22970;0.446128
22971;3.368572
22972;0.259441
22973;1.990762
22974;3.702489
22975;3.554118
22976;2.997787
22977;3.371389
22978;3.129269
22979;1.183612
22980;1.137823
22981;1.002247
22982;0.858349
22983;0.763073
22984;0.608429
22985;0.44037
22986;0.402644
22987;0.467454
22988;0.487922
22989;0.609757
22990;0.556031
22991;0.56218
22992;0.58412
22993;0.558797
22994;0.552855
22995;0.563062
22996;0.597869
22997;0.591307
22998;0.525785
22999;0.571887
23000;0.588977
23001;0.53456
23002;0.558833
23003;0.67468
23004;0.681418
23005;0.719772
23006;0.705294
23007;0.668046
23008;0.630825
23009;0.670035
23010;0.694966
23011;0.71667
23012;1.211889
23013;1.295065
23014;1.689742
23015;2.197858
23016;3.804954
23017;2.805077
23018;3.171212
23019;3.621152
23020;3.729831
23021;3.529839
23022;2.5185
23023;1.961053
23024;1.837954
23025;1.633598
23026;1.386865
23027;6.069042
23028;25.013332
23029;20.044048
23030;23.211002
23031;23.951838
23032;21.77169
23033;21.455055
23034;18.01516
23035;20.849205
23036;26.819313
23037;26.735046
23038;25.86121
23039;24.291685
23040;23.199364
23041;23.717007
23042;23.952797
23043;24.883854
23044;24.420603
23045;22.009865
23046;19.525906
23047;18.899483
23048;18.563923
23049;16.100288
23050;9.90365
23051;4.76905
23052;2.738571
23053;3.602744
23054;6.255053
23055;8.342129
23056;10.044821
23057;14.716345
23058;20.651308
23059;24.309149
23060;25.206141
23061;19.454536
23062;15.287726
23063;9.735065
23064;10.752979
23065;12.222035
23066;12.225742
23067;11.429883
23068;10.101736
23069;9.312682
23070;9.269081
23071;8.909532
23072;8.588947
23073;8.885954
23074;9.484421
23075;9.368979
23076;7.942352
23077;6.198251
23078;0.001086
23079;0.775333
23080;1.291888
23081;2.181669
23082;2.122899
23083;0.457295
23084;0.487613
23085;0.536455
23086;0.551655
23087;0.790545
23088;0.793724
23089;0.625993
23090;3.941196
23091;2.649467
23092;4.88409
23093;4.230626
23094;4.022114
23095;2.181161
23096;3.962262
23097;3.629435
23098;0.99374
23099;0.971126
23100;0.837031
23101;0.701201
23102;0.592172
23103;0.455425
23104;0.314769
23105;0.402095
23106;0.409549
23107;0.510029
23108;0.609474
23109;0.596681
23110;0.562876
23111;0.532032
23112;0.509177
23113;0.533752
23114;0.574354
23115;0.572919
23116;0.592641
23117;0.57159
23118;0.555058
23119;0.521196
23120;0.503569
23121;0.565357
23122;0.678313
23123;0.690124
23124;0.687895
23125;0.736267
23126;0.718497
23127;0.625247
23128;0.638002
23129;0.717085
23130;0.725939
23131;1.10942
23132;1.182697
23133;1.63851
23134;2.027768
23135;3.563025
23136;4.813242
23137;2.794518
23138;2.741225
23139;2.89045
23140;2.406374
23141;2.185398
23142;1.890278
23143;1.618722
23144;1.37285
23145;1.314054
23146;1.343756
23147;5.065551
23148;6.308444
23149;11.683648
23150;18.937214
23151;11.407491
23152;19.187605
23153;16.983498
23154;20.672695
23155;26.903996
23156;27.058163
23157;26.615982
23158;22.477381
23159;22.274128
23160;23.74663
23161;23.723598
23162;25.933361
23163;24.897768
23164;22.590923
23165;19.564585
23166;18.863865
23167;19.473969
23168;17.325773
23169;15.745337
23170;11.453713
23171;4.011705
23172;1.200208
23173;6.763405
23174;9.12826
23175;10.208332
23176;13.119032
23177;17.572971
23178;23.001171
23179;23.971989
23180;23.778152
23181;15.725307
23182;11.569348
23183;8.682475
23184;10.559084
23185;12.488612
23186;13.217857
23187;11.863561
23188;9.670331
23189;8.421152
23190;7.69654
23191;0.01891
23192;7.777806
23193;9.029796
23194;10.209421
23195;9.578205
23196;7.262971
23197;0.025956
23198;1.225657
23199;2.281445
23200;3.292579
23201;5.122303
23202;7.517613
23203;0.632616
23204;0.646623
23205;1.816641
23206;8.983581
23207;9.151531
23208;7.567334
23209;7.045433
23210;5.509397
23211;4.802981
23212;4.109597
23213;3.836166
23214;2.446792
23215;0.954674
23216;0.840453
23217;0.74583
23218;0.619959
23219;0.568594
23220;0.51302
23221;0.345645
23222;0.377314
23223;0.409031
23224;0.440279
23225;0.49897
23226;0.479023
23227;0.44659
23228;0.459378
23229;0.477526
23230;0.544737
23231;0.571181
23232;0.570541
23233;0.558151
23234;0.539673
23235;0.522109
23236;0.466863
23237;0.448496
23238;0.494989
23239;0.632613
23240;0.636912
23241;0.655558
23242;0.681151
23243;0.684414
23244;0.661121
23245;0.717133
23246;0.768965
23247;0.734568
23248;0.743501
23249;1.103314
23250;1.667803
23251;1.863329
23252;10.699023
23253;12.109233
23254;13.256525
23255;14.79072
23256;6.145276
23257;2.021256
23258;1.849454
23259;3.122915
23260;1.575633
23261;1.624485
23262;1.508944
23263;1.553811
23264;1.537832
23265;3.584607
23266;16.521441
23267;15.928764
23268;15.195127
23269;11.86319
23270;15.690815
23271;18.297714
23272;20.813143
23273;27.93355
23274;27.744957
23275;24.977415
23276;26.558378
23277;25.909723
23278;23.514713
23279;24.35899
23280;25.903524
23281;24.087242
23282;22.631399
23283;20.870075
23284;20.59034
23285;20.906315
23286;19.087923
23287;18.002357
23288;14.132244
23289;5.738851
23290;3.97376
23291;9.375192
23292;10.842409
23293;12.046075
23294;9.676281
23295;19.833771
23296;22.974924
23297;22.603359
23298;18.506311
23299;12.511937
23300;8.594076
23301;9.109026
23302;12.098864
23303;12.907232
23304;11.985541
23305;10.165938
23306;7.875755
23307;6.589303
23308;0.197696
23309;0.028894
23310;0.023246
23311;9.005387
23312;8.550385
23313;6.55444
23314;6.71875
23315;0.029713
23316;0.232958
23317;0.516256
23318;1.910557
23319;2.365589
23320;4.617852
23321;6.687821
23322;9.581038
23323;9.450143
23324;3.561837
23325;1.038561
23326;6.033424
23327;4.521561
23328;7.621233
23329;3.831712
23330;5.335173
23331;4.453291
23332;3.857323
23333;0.793942
23334;0.718187
23335;0.646212
23336;0.539297
23337;0.509431
23338;0.49588
23339;0.401499
23340;0.373052
23341;0.340919
23342;0.345493
23343;0.43978
23344;0.412895
23345;0.369434
23346;0.360156
23347;0.331826
23348;0.385028
23349;0.386168
23350;0.410298
23351;0.452273
23352;0.512788
23353;0.55337
23354;0.549819
23355;0.516686
23356;0.489818
23357;0.453071
23358;0.483826
23359;0.488351
23360;0.622633
23361;0.634864
23362;0.624233
23363;0.618217
23364;0.596307
23365;0.65612
23366;0.720541
23367;0.71859
23368;0.742634
23369;0.797591
23370;1.171932
23371;1.310908
23372;1.437241
23373;1.945717
23374;1.989105
23375;1.985653
23376;10.588776
23377;5.620592
23378;4.844909
23379;3.643371
23380;3.153441
23381;1.539661
23382;1.560174
23383;1.422343
23384;1.335176
23385;1.595542
23386;1.646123
23387;3.227435
23388;7.306405
23389;6.590386
23390;10.016269
23391;19.354403
23392;16.251629
23393;17.768875
23394;23.892788
23395;25.212236
23396;26.699936
23397;26.73925
23398;26.375652
23399;25.764811
23400;25.419127
23401;26.664038
23402;25.656858
23403;23.854301
23404;22.262663
23405;21.845753
23406;21.459023
23407;21.138437
23408;21.306688
23409;18.066196
23410;13.913434
23411;10.4023
23412;11.798037
23413;11.558562
23414;10.949169
23415;9.470369
23416;10.931851
23417;21.609657
23418;21.640453
23419;19.921646
23420;13.086689
23421;11.065666
23422;8.95779
23423;11.359828
23424;12.159745
23425;11.057811
23426;10.191781
23427;9.346922
23428;9.188145
23429;6.652738
23430;0.229938
23431;0.229937
23432;0.235488
23433;8.704978
23434;7.263405
23435;5.883149
23436;5.74594
23437;7.004445
23438;6.783206
23439;0.02498
23440;0.030005
23441;0.035874
23442;0.041139
23443;0.30632
23444;0.391255
23445;0.432081
23446;0.530593
23447;0.831307
23448;1.074137
23449;3.500926
23450;7.858798
23451;9.737193
23452;10.597714
23453;1.984378
23454;0.875676
23455;1.097373
23456;6.988536
23457;6.407569
23458;5.291395
23459;4.627685
23460;3.743591
23461;0.166194
23462;0.725478
23463;0.667995
23464;0.59066
23465;0.497922
23466;0.488981
23467;0.449591
23468;0.457025
23469;0.371995
23470;0.322683
23471;0.17334
23472;0.351952
23473;0.487281
23474;0.429288
23475;0.392407
23476;0.415736
23477;0.41042
23478;0.369375
23479;0.372338
23480;0.350323
23481;0.362829
23482;0.348625
23483;0.394817
23484;0.457622
23485;0.46922
23486;0.467695
23487;0.485813
23488;0.499263
23489;0.542095
23490;0.576424
23491;0.624442
23492;0.619821
23493;0.608781
23494;0.548531
23495;0.543288
23496;0.612641
23497;0.563514
23498;0.573887
23499;0.655775
23500;1.077254
23501;1.321979
23502;1.389705
23503;1.41151
23504;1.489826
23505;1.455518
23506;1.463247
23507;1.489185
23508;1.551713
23509;1.452774
23510;1.363854
23511;3.20147
23512;1.630677
23513;1.608315
23514;1.338113
23515;1.329351
23516;1.380084
23517;1.767483
23518;1.730148
23519;3.478176
23520;5.336828
23521;7.980773
23522;19.85939
23523;13.480267
23524;15.313702
23525;27.225735
23526;27.433617
23527;19.556721
23528;22.865437
23529;25.333698
23530;24.99917
23531;22.419334
23532;23.821291
23533;24.504406
23534;23.878288
23535;21.09218
23536;22.113161
23537;21.052807
23538;19.84799
23539;21.634567
23540;20.568932
23541;17.127268
23542;15.174817
23543;15.124064
23544;14.496946
23545;14.355491
23546;12.977762
23547;12.599457
23548;16.372231
23549;18.096508
23550;19.343632
23551;15.312977
23552;11.296891
23553;8.51979
23554;10.215748
23555;11.282397
23556;10.096236
23557;9.148732
23558;8.466167
23559;7.757336
23560;7.121852
23561;7.504021
23562;8.884421
23563;10.282376
23564;9.061837
23565;6.695835
23566;5.074424
23567;4.877922
23568;7.12403
23569;8.310328
23570;10.068586
23571;0.294938
23572;0.352346
23573;0.403688
23574;8.192436
23575;0.427131
23576;0.479889
23577;0.518299
23578;2.318891
23579;0.652333
23580;0.788127
23581;0.810642
23582;0.842441
23583;0.825052
23584;0.889427
23585;0.987049
23586;1.594758
23587;1.190158
23588;6.267004
23589;1.820032
23590;4.482321
23591;3.762628
23592;1.755118
23593;0.623876
23594;0.517516
23595;0.467352
23596;0.435213
23597;0.395486
23598;0.396163
23599;0.331608
23600;0.297837
23601;0.172608
23602;0.366154
23603;0.329174
23604;0.103338
23605;0.330025
23606;0.376354
23607;0.338051
23608;0.273613
23609;0.31638
23610;0.301492
23611;0.307176
23612;0.309035
23613;0.323717
23614;0.362213
23615;0.395377
23616;0.411175
23617;0.423945
23618;0.460572
23619;0.557324
23620;0.564017
23621;0.584854
23622;0.588417
23623;0.620569
23624;0.567033
23625;0.557259
23626;0.511384
23627;0.434669
23628;0.450105
23629;0.565527
23630;1.054734
23631;1.177209
23632;1.306232
23633;1.375039
23634;1.355867
23635;1.425422
23636;1.333168
23637;1.384552
23638;1.440166
23639;1.502389
23640;1.466363
23641;1.526262
23642;1.667065
23643;1.585657
23644;1.36266
23645;1.363343
23646;1.350239
23647;1.761123
23648;1.886275
23649;2.528181
23650;13.3927
23651;10.813784
23652;16.505301
23653;14.132078
23654;24.576349
23655;29.380953
23656;29.943203
23657;28.108501
23658;26.016293
23659;18.298399
23660;21.97311
23661;21.891514
23662;20.15877
23663;19.927286
23664;21.519854
23665;23.100941
23666;21.691488
23667;21.717508
23668;20.150658
23669;19.072195
23670;17.302179
23671;17.074274
23672;16.540163
23673;16.051146
23674;17.174412
23675;16.555161
23676;16.61632
23677;15.760548
23678;14.218472
23679;13.717725
23680;15.09141
23681;15.222275
23682;11.626357
23683;7.117038
23684;7.166252
23685;8.365046
23686;8.791921
23687;7.392071
23688;6.961
23689;7.109288
23690;7.461289
23691;8.392992
23692;8.337467
23693;9.810032
23694;9.064812
23695;6.228644
23696;4.596879
23697;3.861331
23698;6.749262
23699;8.749792
23700;11.110772
23701;13.549855
23702;12.866759
23703;10.373231
23704;8.447037
23705;9.221621
23706;0.562917
23707;0.556404
23708;0.645295
23709;0.701626
23710;0.746073
23711;0.762077
23712;0.905154
23713;0.91311
23714;1.452792
23715;1.228899
23716;6.564412
23717;1.890193
23718;6.560486
23719;1.374374
23720;3.839246
23721;3.306553
23722;2.851458
23723;0.544257
23724;0.490156
23725;0.42901
23726;0.390244
23727;0.393767
23728;0.382618
23729;0.311191
23730;0.254024
23731;0.250961
23732;0.147286
23733;0.254428
23734;0.27294
23735;0.306431
23736;0.253903
23737;0.249631
23738;0.288317
23739;0.251438
23740;0.221829
23741;0.248173
23742;0.266208
23743;0.273099
23744;0.260065
23745;0.308728
23746;0.329591
23747;0.374268
23748;0.357399
23749;0.331551
23750;0.451913
23751;0.497445
23752;0.600377
23753;0.549413
23754;0.515689
23755;0.543937
23756;0.498265
23757;0.415505
23758;0.441936
23759;0.694137
23760;0.938269
23761;0.979416
23762;1.141982
23763;1.156957
23764;1.201404
23765;1.278853
23766;1.332714
23767;1.252867
23768;1.246433
23769;1.213417
23770;1.364405
23771;1.528662
23772;1.534854
23773;1.434269
23774;1.43004
23775;1.583737
23776;1.657576
23777;1.890367
23778;1.988167
23779;1.973366
23780;12.363756
23781;13.558533
23782;17.044121
23783;19.618465
23784;11.879962
23785;27.456202
23786;30.753685
23787;27.547306
23788;22.741163
23789;21.027115
23790;17.712734
23791;19.619059
23792;6.485929
23793;0.882609
23794;20.507074
23795;20.970465
23796;22.728348
23797;21.311815
23798;19.403988
23799;18.085171
23800;16.714781
23801;14.707886
23802;14.786993
23803;14.680239
23804;17.440672
23805;18.7731
23806;18.48308
23807;16.497015
23808;14.53693
23809;13.561933
23810;13.499678
23811;13.723995
23812;12.44326
23813;9.256339
23814;5.486023
23815;5.158677
23816;5.920815
23817;7.185598
23818;7.942578
23819;10.61651
23820;8.955281
23821;7.879817
23822;7.047928
23823;7.318196
23824;7.188738
23825;3.961256
23826;2.556658
23827;2.638234
23828;5.25947
23829;0.232174
23830;0.3261
23831;12.504055
23832;11.665698
23833;10.031149
23834;9.488918
23835;11.097485
23836;0.626274
23837;0.691721
23838;2.260704
23839;4.092296
23840;5.34505
23841;2.967026
23842;3.368548
23843;1.146549
23844;1.112568
23845;7.048235
23846;6.432716
23847;6.030221
23848;4.860153
23849;0.748404
23850;0.084135
23851;2.714668
23852;0.138297
23853;0.001911
23854;0.025782
23855;0.482047
23856;0.439508
23857;0.428349
23858;0.385938
23859;0.334134
23860;0.320634
23861;0.294183
23862;0.240631
23863;0.235029
23864;0.301358
23865;0.264369
23866;0.221334
23867;0.244395
23868;0.282319
23869;0.247395
23870;0.079528
23871;0.144534
23872;0.232276
23873;0.208535
23874;0.049032
23875;0.179098
23876;0.222676
23877;0.226595
23878;0.239766
23879;0.381332
23880;0.472143
23881;0.475881
23882;0.44433
23883;0.479892
23884;0.450045
23885;0.444532
23886;0.420597
23887;0.390249
23888;0.4189
23889;0.83848
23890;0.954644
23891;1.008507
23892;0.939741
23893;1.006519
23894;1.085757
23895;1.177583
23896;1.205655
23897;1.201164
23898;1.245156
23899;1.285046
23900;1.366788
23901;1.466713
23902;1.579167
23903;1.238276
23904;1.444421
23905;1.621723
23906;1.847401
23907;1.940757
23908;2.059626
23909;2.111002
23910;2.108289
23911;3.654463
23912;17.193491
23913;25.678204
23914;29.893221
23915;30.453249
23916;32.471222
23917;29.265293
23918;22.980211
23919;18.513891
23920;14.376113
23921;3.506437
23922;5.985225
23923;3.509818
23924;0.870119
23925;0.850052
23926;19.269905
23927;21.618099
23928;20.243786
23929;17.718843
23930;16.54101
23931;16.085745
23932;14.319122
23933;13.736
23934;14.949312
23935;18.900066
23936;18.818493
23937;17.173605
23938;15.374268
23939;14.378881
23940;13.6225
23941;13.66757
23942;13.82118
23943;12.541606
23944;7.615172
23945;4.514485
23946;4.307343
23947;6.391101
23948;7.414917
23949;7.754893
23950;9.236624
23951;9.810016
23952;8.921406
23953;6.049121
23954;4.391304
23955;1.818071
23956;1.2251
23957;1.861593
23958;3.67E-4
23959;0.022325
23960;0.267402
23961;0.382733
23962;0.451124
23963;0.530097
23964;12.539607
23965;9.895653
23966;13.167286
23967;0.711598
23968;0.787782
23969;0.804985
23970;2.675419
23971;4.329596
23972;6.931795
23973;6.880118
23974;1.173935
23975;1.212534
23976;1.218175
23977;5.44486
23978;17.91791
23979;15.835724
23980;0.822584
23981;0.780398
23982;2.565904
23983;1.123837
23984;0.015531
23985;0.209515
23986;0.437368
23987;0.398039
23988;0.393113
23989;0.321595
23990;0.327145
23991;0.334981
23992;0.139282
23993;0.229724
23994;0.234007
23995;0.227596
23996;0.22227
23997;0.250378
23998;0.254837
23999;0.23413
24000;0.059133
24001;0.134348
24002;0.045968
24003;0.026009
24004;0.026574
24005;0.179521
24006;0.30396
24007;0.407112
24008;0.450201
24009;0.436253
24010;0.484922
24011;0.441909
24012;0.323252
24013;0.324499
24014;0.35051
24015;0.539247
24016;0.796932
24017;0.901168
24018;0.786071
24019;0.756897
24020;0.80003
24021;0.93
24022;0.983902
24023;1.134732
24024;1.135153
24025;1.263185
24026;1.358832
24027;1.443316
24028;1.485891
24029;1.355309
24030;1.252137
24031;1.52892
24032;1.713459
24033;1.912665
24034;2.139691
24035;2.041589
24036;2.046007
24037;1.983135
24038;1.956493
24039;3.958734
24040;5.09263
24041;28.355837
24042;31.94569
24043;30.045366
24044;26.272438
24045;14.044083
24046;15.758198
24047;9.490672
24048;5.776904
24049;3.331125
24050;4.993764
24051;1.041962
24052;0.976599
24053;0.96557
24054;19.764242
24055;20.404993
24056;19.23568
24057;18.514637
24058;17.561193
24059;16.018368
24060;15.73889
24061;14.848868
24062;19.013283
24063;18.603693
24064;17.622061
24065;16.285017
24066;15.215221
24067;14.322041
24068;14.097535
24069;14.611676
24070;14.219321
24071;14.417641
24072;7.619261
24073;4.710679
24074;5.653673
24075;6.781605
24076;8.491233
24077;10.889181
24078;13.07273
24079;13.957498
24080;11.957448
24081;6.709562
24082;2.383148
24083;1.872885
24084;3.114385
24085;0.046032
24086;0.222377
24087;0.450995
24088;0.572704
24089;0.582767
24090;0.609812
24091;0.627854
24092;13.361176
24093;15.200836
24094;0.81989
24095;0.844858
24096;0.859305
24097;1.002344
24098;2.848721
24099;4.341486
24100;5.771828
24101;5.985074
24102;1.355242
24103;13.572912
24104;18.688343
24105;17.457979
24106;14.240147
24107;0.967912
24108;0.888314
24109;0.509907
24110;0.337146
24111;0.35585
24112;0.349103
24113;0.298845
24114;0.279787
24115;0.294412
24116;0.138339
24117;0.20311
24118;0.203867
24119;0.052571
24120;0.201542
24121;0.205922
24122;0.213006
24123;0.270481
24124;0.287567
24125;0.324297
24126;0.367145
24127;0.416637
24128;0.378872
24129;0.284254
24130;0.310874
24131;0.328525
24132;0.722194
24133;0.836162
24134;0.890415
24135;0.681699
24136;0.757854
24137;0.734802
24138;0.810898
24139;0.942504
24140;1.150529
24141;1.218968
24142;1.201206
24143;1.228764
24144;1.386595
24145;1.44226
24146;1.361356
24147;1.366636
24148;1.49637
24149;1.774953
24150;1.717583
24151;1.946244
24152;2.019601
24153;2.045154
24154;1.939167
24155;1.853922
24156;1.699049
24157;1.476875
24158;1.201355
24159;4.197945
24160;3.489237
24161;18.202263
24162;13.984484
24163;7.546286
24164;2.668264
24165;4.556237
24166;2.454627
24167;4.336037
24168;4.08451
24169;1.118655
24170;1.140273
24171;1.210733
24172;16.740284
24173;19.551548
24174;20.059982
24175;19.242418
24176;19.146719
24177;18.033123
24178;16.882156
24179;17.671921
24180;20.570423
24181;19.448309
24182;17.429842
24183;16.122629
24184;14.74912
24185;14.214552
24186;14.382328
24187;14.100503
24188;11.819122
24189;7.113173
24190;3.618206
24191;3.014994
24192;4.901074
24193;8.058099
24194;11.791544
24195;14.672389
24196;16.794451
24197;15.977912
24198;11.787299
24199;9.093492
24200;7.401718
24201;8.932415
24202;11.534251
24203;0.418943
24204;0.565042
24205;0.710854
24206;0.72643
24207;0.705662
24208;0.719511
24209;0.787503
24210;0.845976
24211;11.593608
24212;0.973448
24213;0.942405
24214;1.059707
24215;1.130957
24216;2.622312
24217;3.310308
24218;3.926931
24219;1.381174
24220;13.350836
24221;16.769285
24222;18.316605
24223;15.61585
24224;10.721815
24225;1.061835
24226;0.846082
24227;0.310067
24228;0.272305
24229;0.282716
24230;0.275758
24231;0.283205
24232;0.134645
24233;0.186588
24234;0.044449
24235;0.163766
24236;0.226762
24237;0.237169
24238;0.234966
24239;0.225482
24240;0.249466
24241;0.295249
24242;0.695824
24243;0.78926
24244;0.664047
24245;0.653171
24246;0.882493
24247;0.818471
24248;0.851631
24249;1.063468
24250;1.22552
24251;1.208882
24252;1.209784
24253;1.190114
24254;1.300194
24255;1.353046
24256;1.345651
24257;1.298878
24258;1.439502
24259;1.536525
24260;1.658737
24261;1.883248
24262;1.658339
24263;1.805777
24264;1.810254
24265;1.705553
24266;1.572664
24267;1.437189
24268;1.152891
24269;0.884141
24270;0.714513
24271;11.773763
24272;11.044032
24273;9.637059
24274;3.002971
24275;1.759502
24276;1.247763
24277;2.056173
24278;3.820632
24279;3.274498
24280;2.179489
24281;1.36388
24282;1.278094
24283;18.403004
24284;18.676535
24285;20.366766
24286;20.014505
24287;19.806732
24288;18.916819
24289;20.865625
24290;21.918282
24291;21.54937
24292;19.349199
24293;17.164593
24294;15.232169
24295;14.068145
24296;13.540173
24297;12.832321
24298;11.615005
24299;11.883547
24300;8.778728
24301;6.478707
24302;6.389254
24303;8.448878
24304;11.877008
24305;15.005879
24306;16.786806
24307;18.319386
24308;16.820091
24309;16.017687
24310;15.240277
24311;14.713238
24312;15.034547
24313;15.946322
24314;0.658048
24315;0.706017
24316;0.696781
24317;0.745078
24318;0.787543
24319;0.854786
24320;0.892023
24321;1.021247
24322;12.217012
24323;12.367271
24324;1.190391
24325;1.198089
24326;1.165861
24327;1.27262
24328;1.248091
24329;3.059183
24330;1.661762
24331;13.554327
24332;13.658432
24333;13.63168
24334;12.799959
24335;1.053811
24336;0.959189
24337;0.132017
24338;0.223511
24339;0.032664
24340;0.250194
24341;0.220994
24342;0.257528
24343;0.180301
24344;0.182415
24345;0.054358
24346;0.159173
24347;0.598719
24348;0.662058
24349;0.746723
24350;0.67502
24351;0.75813
24352;0.862334
24353;0.86446
24354;0.862561
24355;1.038179
24356;1.068278
24357;1.157456
24358;1.046389
24359;1.151925
24360;1.256882
24361;1.251704
24362;1.292646
24363;1.336899
24364;1.356041
24365;1.416861
24366;1.409884
24367;1.394605
24368;1.538813
24369;1.56918
24370;1.570649
24371;1.584331
24372;1.540026
24373;1.336246
24374;1.127239
24375;0.932766
24376;6.667175
24377;10.402184
24378;6.71892
24379;7.640716
24380;3.017586
24381;2.298079
24382;2.368436
24383;2.509297
24384;2.818144
24385;3.672977
24386;3.970809
24387;1.311976
24388;1.295907
24389;17.793028
24390;18.116894
24391;17.096272
24392;19.377283
24393;19.049133
24394;18.967031
24395;19.296974
24396;21.821911
24397;21.614637
24398;20.143028
24399;17.748184
24400;15.911591
24401;14.155199
24402;14.718454
24403;14.009263
24404;13.305277
24405;14.086111
24406;10.028289
24407;5.707893
24408;8.721662
24409;9.472608
24410;12.465446
24411;14.837432
24412;16.40436
24413;18.387617
24414;18.006533
24415;18.600069
24416;18.329309
24417;17.984182
24418;17.23443
24419;15.809319
24420;13.226047
24421;0.743272
24422;0.683188
24423;0.772389
24424;0.880714
24425;0.973198
24426;1.009853
24427;1.145282
24428;1.258135
24429;1.253403
24430;12.612644
24431;12.311242
24432;1.263872
24433;1.275423
24434;1.205736
24435;1.354711
24436;3.116714
24437;12.926279
24438;14.155055
24439;14.64629
24440;11.188108
24441;12.170977
24442;1.245295
24443;1.290084
24444;0.034569
24445;0.029963
24446;0.19398
24447;0.173198
24448;0.051612
24449;0.032281
24450;0.450735
24451;0.544285
24452;0.69237
24453;0.774257
24454;0.769208
24455;0.814263
24456;0.790795
24457;0.81501
24458;0.859857
24459;0.942398
24460;1.00114
24461;1.014332
24462;1.189392
24463;1.185614
24464;1.219538
24465;1.280341
24466;1.308998
24467;1.329805
24468;1.279503
24469;1.417431
24470;1.400725
24471;1.339998
24472;1.36911
24473;1.445159
24474;1.448445
24475;1.383062
24476;1.277398
24477;1.133526
24478;1.029783
24479;0.921814
24480;0.744315
24481;0.731603
24482;7.05188
24483;5.607482
24484;4.976151
24485;4.340027
24486;4.199675
24487;3.866175
24488;2.964874
24489;3.791327
24490;1.223024
24491;1.300575
24492;1.335747
24493;1.49238
24494;1.445709
24495;1.406336
24496;16.802666
24497;19.71088
24498;19.366194
24499;19.699673
24500;21.03344
24501;21.077303
24502;18.505945
24503;16.784393
24504;15.739939
24505;15.516939
24506;14.31528
24507;14.385651
24508;15.428463
24509;12.567899
24510;8.584775
24511;10.188815
24512;9.737122
24513;11.768656
24514;13.354705
24515;13.923037
24516;16.186371
24517;16.589724
24518;17.863234
24519;18.191229
24520;17.971516
24521;17.084175
24522;16.107103
24523;13.882483
24524;11.456484
24525;0.802457
24526;0.843025
24527;0.884676
24528;1.000472
24529;1.180706
24530;1.284737
24531;1.342509
24532;1.402609
24533;1.469738
24534;1.438964
24535;1.424003
24536;9.498349
24537;1.287009
24538;1.274071
24539;1.546257
24540;13.729455
24541;12.424846
24542;12.620619
24543;13.075193
24544;11.612207
24545;8.524691
24546;2.39964
24547;2.391831
24548;0.001936
24549;0.025018
24550;0.266056
24551;0.391158
24552;0.606993
24553;0.719998
24554;0.754854
24555;0.626704
24556;0.676056
24557;0.771144
24558;0.822627
24559;0.766029
24560;1.090489
24561;0.947355
24562;1.026247
24563;1.176196
24564;1.187811
24565;1.160195
24566;1.239784
24567;1.298534
24568;1.298796
24569;1.278856
24570;1.295515
24571;1.290735
24572;1.289037
24573;1.327001
24574;1.33945
24575;1.324215
24576;1.193287
24577;1.211137
24578;1.120518
24579;1.083578
24580;0.989603
24581;0.903434
24582;0.825044
24583;0.787895
24584;0.751814
24585;4.140113
24586;3.978111
24587;3.816717
24588;3.949851
24589;3.372784
24590;3.667743
24591;3.699032
24592;1.367884
24593;1.373736
24594;1.369692
24595;1.402444
24596;1.342876
24597;1.410644
24598;18.983974
24599;18.85523
